Order_ID,Destination_Country,Supplier_ID,Product_Category,Order_Quantity,Order_Date,Dispatch_Date,Delivery_Date,Shipping_Mode,Sales_Value,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Origin_Warehouse,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Delivery_Status,Days_Real,Days_Scheduled,Transport_Cost,Benefit_per_Order,Unit_Price,Customer_Priority,Month,Quarter,Day_of_Week,Is_Peak_Season,Is_Winter,Route_Volatility,Country_Risk_Score,Mode_Risk_Score,Supplier_Risk_Score,MA_30_Delay_Rate,MA_90_Delay_Rate,EMA_Delay,Value_Quantity_Ratio,Cost_Benefit_Ratio,Priority_Risk,Supplier_Centrality,Warehouse_Centrality,Is_Anomaly
O1522,B43,S27,Textiles,151,2023-07-25,2023-07-26,2023-07-29,Air,48548.49,0,,,16,0.91,Org18,0,564,1,7,0.2402,0.6,425.47,0,4,4,9709.698,12137.1225,319.3979605263158,Standard,7,3,1,0,0,3.7416573867739413,0.6666666666666666,0.4752851711026616,0.5625,0.75,0.75,8.750346957703334,319.3979605263158,0.7999340919487343,1,0.0,0.008513574435852439,1
O1135,B34,S1,Food,653,2023-07-26,2023-07-28,2023-07-29,Road,38494.6,0,,,7,0.68,Org20,0,626,1,10,0.2806,1.87,317.84,0,3,3,3079.5679999999998,9623.65,58.86024464831804,Standard,7,3,2,0,0,2.7838821814150108,0.4074074074074074,0.51171875,0.4864864864864865,0.4,0.4,8.126892779129385,58.86024464831804,0.31996675203773645,1,0.0,0.007535295246061373,0
O1036,B4,S17,Food,945,2023-07-26,2023-07-30,2023-08-06,Sea,47778.2,1,Customs,Low,7,0.93,Org10,0,242,1,3,0.3766,2.76,216.0,1,11,10,2675.5791999999997,11944.55,50.50549682875264,Standard,7,3,2,0,0,2.5727509827124,0.48,0.5353982300884956,0.5666666666666667,0.47058823529411764,0.47058823529411764,8.944409993119853,50.50549682875264,0.22398124824725524,1,0.0,0.008569248578888801,0
O1345,B49,S5,Pharma,476,2023-07-27,2023-07-31,2023-08-06,Sea,22112.4,1,Strike,Low,14,0.93,Org6,0,368,1,2,0.4581,0.64,259.84,1,10,9,1238.2944,5528.1,46.35723270440252,Standard,7,3,3,0,0,3.331666249791536,0.5263157894736842,0.5353982300884956,0.59375,0.5,0.5,9.212282289456352,46.35723270440252,0.22395948707746285,1,0.0,0.006359995948786011,0
O1447,B29,S3,Electronics,452,2023-07-27,2023-07-29,2023-08-14,Road,36489.31,10,Shortage,Low,4,0.68,Org11,0,477,1,4,0.2856,3.51,417.07,1,18,8,2919.1448,9122.3275,80.550353200883,Standard,7,3,3,0,0,6.831300510639732,0.5172413793103449,0.51171875,0.5,0.6,0.6,10.492475894287727,80.550353200883,0.3199649250780486,1,0.0,0.01038967481226203,0
O1830,B26,S23,Textiles,962,2023-07-28,2023-07-29,2023-08-06,Road,12454.28,0,,,14,0.98,Org12,0,557,1,9,0.2377,3.21,256.37,0,9,9,996.3424000000001,3113.57,12.932793354101767,Standard,7,3,4,0,0,4.636809247747852,0.5652173913043478,0.51171875,0.46153846153846156,0.6666666666666666,0.6666666666666666,9.295298371501929,12.932793354101767,0.31989725708524774,1,0.0,0.006080542456911186,0
O1434,B40,S9,Textiles,892,2023-07-28,2023-07-31,2023-08-10,Air,23354.95,3,Weather,Medium,1,0.98,Org4,0,910,1,3,0.0711,2.34,208.86,1,13,10,4670.990000000001,5838.7375,26.153359462486,Standard,7,3,4,0,0,4.3369947901195145,0.5666666666666667,0.4752851711026616,0.5142857142857142,0.631578947368421,0.631578947368421,9.06856405787182,26.153359462486,0.7998630075410068,1,0.0,0.00860800604698164,0
O1839,B45,S3,Food,171,2023-07-30,2023-07-31,2023-08-11,Air,41180.63,2,Strike,Medium,18,0.52,Org8,1,985,0,4,0.0293,3.38,269.8,1,12,10,8236.126,10295.1575,239.42226744186044,Enterprise,7,3,6,0,0,3.4156502553198664,0.391304347826087,0.4752851711026616,0.5,0.3333333333333333,0.3333333333333333,9.627829610159226,239.42226744186044,0.7999223011108757,3,0.0,0.009521653299846397,0
O1024,B23,S21,Electronics,414,2023-07-30,2023-08-03,2023-08-12,Rail,30873.4,1,Strike,Low,12,0.89,Org16,0,112,0,2,0.0158,1.94,151.09,1,13,12,2716.8592000000003,7718.35,74.39373493975904,Standard,7,3,6,0,0,3.6209268304000717,0.48,0.5372549019607843,0.6923076923076923,0.5294117647058824,0.5294117647058824,10.589783990637846,74.39373493975904,0.3519544003057252,1,0.0,0.007974062043644422,0
O1692,B30,S11,Textiles,16,2023-07-30,2023-08-03,2023-08-04,Sea,33845.45,0,,,10,0.9,Org2,0,65,1,6,0.0656,3.2,212.39,0,5,5,1895.3451999999997,8461.3625,1990.9088235294116,Standard,7,3,6,0,0,3.0495901363953815,0.5,0.5353982300884956,0.4375,0.5833333333333334,0.5833333333333334,10.674298487556536,1990.9088235294116,0.22397352985055885,1,0.0,0.0059595845708017865,0
O1881,B7,S14,Machinery,903,2023-07-30,2023-08-03,2023-08-07,Air,3829.17,0,,,13,0.96,Org16,0,762,1,2,0.058,2.22,304.84,0,8,8,765.834,957.2925,4.235807522123894,Standard,7,3,6,0,0,3.070597894314954,0.30434782608695654,0.4752851711026616,0.43333333333333335,0.3076923076923077,0.3076923076923077,9.032814046004468,4.235807522123894,0.7991651818207905,1,0.0,0.007974062043644422,0
O1621,B30,S10,Pharma,204,2023-08-01,2023-08-02,2023-08-11,Sea,18870.09,0,,,1,0.83,Org17,0,385,0,9,0.3997,0.77,151.51,0,10,10,1056.72504,4717.5225,92.04921951219512,Standard,8,3,1,0,0,3.0495901363953815,0.5,0.5353982300884956,0.41025641025641024,0.5384615384615384,0.5384615384615384,10.58605706982679,92.04921951219512,0.2239525275125847,1,0.0,0.009324750764963217,0
O1041,B4,S7,Electronics,318,2023-08-01,2023-08-05,2023-08-10,Air,39828.52,3,Shortage,High,16,0.74,Org1,1,301,0,1,0.3225,1.13,346.72,1,9,6,7965.704,9957.13,124.85429467084639,Enterprise,8,3,1,0,0,3.154739442867026,0.48,0.4752851711026616,0.42857142857142855,0.5,0.5,8.950750841253052,124.85429467084639,0.7999196636316257,3,0.0,0.007935541285472168,0
O1745,B18,S26,Food,998,2023-08-01,2023-08-05,2023-08-08,Rail,39741.53,0,,,7,0.92,Org9,0,201,0,8,0.1596,1.83,353.96,0,7,7,3497.25464,9935.3825,39.78131131131131,Standard,8,3,1,0,0,2.5099800796022267,0.55,0.5372549019607843,0.5476190476190477,0.45454545454545453,0.45454545454545453,10.2789362885188,39.78131131131131,0.3519645746326694,1,0.0,0.005158667056835415,0
O1968,B34,S25,Textiles,911,2023-08-01,2023-08-02,2023-08-09,Air,3073.47,5,Customs,Low,3,0.99,Org15,0,925,1,1,0.4599,4.69,362.48,1,8,3,614.694,768.3675,3.370032894736842,Standard,8,3,1,0,0,2.6457513110645907,0.4074074074074074,0.4752851711026616,0.4888888888888889,0.4375,0.4375,8.111755709028234,3.370032894736842,0.7989601848271469,1,0.0,0.00731599574477635,0
O1780,B45,S20,Pharma,916,2023-08-01,2023-08-05,2023-08-11,Air,40288.82,0,,,2,0.6,Org20,0,556,1,5,0.0839,0.72,226.95,0,10,10,8057.763999999999,10072.205,43.93546346782988,Standard,8,3,1,0,0,3.4156502553198664,0.391304347826087,0.4752851711026616,0.44,0.3125,0.3125,9.672225905356198,43.93546346782988,0.7999205813839785,1,0.0,0.007535295246061373,0
O1241,B6,S10,Electronics,68,2023-08-01,2023-08-05,2023-08-14,Air,7791.5,0,,,11,0.9,Org2,1,521,1,3,0.2198,2.17,131.01,0,13,13,1558.3000000000002,1947.875,112.92028985507247,Enterprise,8,3,1,0,0,3.464101615137755,0.5833333333333334,0.4752851711026616,0.41025641025641024,0.5833333333333334,0.5833333333333334,8.424151037264409,112.92028985507247,0.7995895067667245,3,0.0,0.0059595845708017865,0
O1619,B34,S9,Textiles,550,2023-08-01,2023-08-05,2023-08-08,Sea,26311.73,1,Customs,Medium,3,0.81,Org15,1,74,1,5,0.239,4.8,71.33,1,7,6,1473.45688,6577.9325,47.752686025408345,Enterprise,8,3,1,0,0,3.1885210782848317,0.4074074074074074,0.5353982300884956,0.5142857142857142,0.47058823529411764,0.47058823529411764,7.9822490171867395,47.752686025408345,0.22396595192305135,3,0.0,0.00731599574477635,0
O1668,B12,S13,Pharma,758,2023-08-02,2023-08-04,2023-08-16,Rail,18012.56,10,Weather,High,2,0.54,Org16,0,174,1,8,0.0954,4.99,120.93,1,14,4,1585.1052800000002,4503.14,23.731963109354414,Standard,8,3,2,0,0,3.872983346207417,0.4838709677419355,0.5372549019607843,0.5555555555555556,0.5882352941176471,0.5882352941176471,9.692508896547531,23.731963109354414,0.3519218496760758,1,0.0,0.007974062043644422,0
O1334,B12,S16,Textiles,632,2023-08-02,2023-08-03,2023-08-08,Rail,45952.83,3,Strike,Medium,1,0.65,Org9,0,405,1,7,0.348,4.62,277.68,1,6,3,4043.8490400000005,11488.2075,72.59530805687204,Standard,8,3,2,0,0,3.872983346207417,0.4838709677419355,0.5372549019607843,0.5227272727272727,0.6111111111111112,0.6111111111111112,9.271324596391214,72.59530805687204,0.35196936255176875,1,0.0,0.005158667056835415,0
O1430,B27,S24,Pharma,344,2023-08-03,2023-08-07,2023-08-19,Air,46679.78,5,Strike,Medium,10,0.63,Org10,1,162,1,8,0.2646,1.71,76.87,1,16,11,9335.956,11669.945,135.30371014492752,Enterprise,8,3,3,0,0,4.147288270665544,0.5,0.4752851711026616,0.5208333333333334,0.5,0.5,10.033432353535439,135.30371014492752,0.799931453708333,3,0.0,0.008569248578888801,1
O1866,B26,S12,Textiles,969,2023-08-04,2023-08-08,2023-08-18,Road,44019.7,1,Strike,Medium,7,0.67,Org17,0,119,0,9,0.0203,4.08,150.97,1,14,13,3521.576,11004.925,45.38113402061855,Standard,8,3,4,0,0,4.636809247747852,0.5652173913043478,0.51171875,0.38235294117647056,0.7,0.7,10.003785671294308,45.38113402061855,0.31997092475189504,1,0.0,0.009324750764963217,0
O1510,B16,S2,Food,386,2023-08-04,2023-08-06,2023-08-16,Sea,31797.97,2,Weather,Low,8,0.75,Org11,0,212,0,8,0.0142,2.48,128.61,1,12,10,1780.68632,7949.4925,82.16529715762275,Standard,8,3,4,0,0,2.692582403567252,0.4090909090909091,0.5353982300884956,0.6153846153846154,0.4,0.4,9.8434396636659,82.16529715762275,0.2239718256447635,1,0.0,0.01038967481226203,0
O1158,B31,S21,Electronics,322,2023-08-04,2023-08-07,2023-08-20,Road,3375.55,5,Customs,High,14,0.57,Org16,0,245,1,8,0.1989,3.09,204.36,1,16,11,270.04400000000004,843.8875,10.45061919504644,Standard,8,3,4,0,0,3.872983346207417,0.5294117647058824,0.51171875,0.6923076923076923,0.6,0.6,9.613684795976445,10.45061919504644,0.31962125135003183,1,0.0,0.007974062043644422,0
O1162,B6,S6,Machinery,992,2023-08-05,2023-08-06,2023-08-09,Rail,41856.27,2,Weather,Medium,11,0.53,Org11,1,235,0,2,0.0402,1.62,139.84,1,4,2,3683.35176,10464.0675,42.151329305135945,Enterprise,8,3,5,0,0,2.160246899469287,0.5833333333333334,0.5372549019607843,0.5769230769230769,0.6153846153846154,0.6153846153846154,7.845188801721797,42.151329305135945,0.3519663642876647,3,0.0,0.01038967481226203,0
O1980,B12,S20,Food,699,2023-08-05,2023-08-06,2023-08-16,Rail,37002.59,1,Strike,Low,4,0.63,Org20,0,680,1,9,0.1658,4.93,178.78,1,11,10,3256.2279200000003,9250.6475,52.86084285714285,Standard,8,3,5,0,0,3.872983346207417,0.4838709677419355,0.5372549019607843,0.44,0.631578947368421,0.631578947368421,9.464861536717143,52.86084285714285,0.3519619527224746,1,0.0,0.007535295246061373,0
O1717,B16,S23,Pharma,233,2023-08-05,2023-08-08,2023-08-13,Sea,11367.92,0,,,19,0.75,Org13,1,566,1,8,0.4408,4.21,191.0,0,8,8,636.60352,2841.98,48.5808547008547,Enterprise,8,3,5,0,0,2.692582403567252,0.4090909090909091,0.5353982300884956,0.46153846153846156,0.375,0.375,9.623535303405177,48.5808547008547,0.22392120943517013,3,0.0,0.007393033820422956,0
O1395,B12,S24,Machinery,601,2023-08-06,2023-08-09,2023-08-12,Air,11602.53,0,,,2,0.86,Org19,0,807,1,2,0.3711,3.66,71.85,0,6,6,2320.5060000000003,2900.6325,19.273305647840534,Standard,8,3,6,0,0,2.412090756622109,0.4838709677419355,0.4752851711026616,0.5208333333333334,0.6,0.6,9.083325560519627,19.273305647840534,0.7997242931349853,1,0.0,0.009225475383074788,0
O1192,B11,S26,Textiles,832,2023-08-06,2023-08-08,2023-08-22,Road,26139.05,10,Customs,Low,0,0.58,Org8,0,985,1,3,0.127,2.15,257.15,1,16,6,2091.124,6534.7625,31.379411764705882,Standard,8,3,6,0,0,5.612486080160912,0.45454545454545453,0.51171875,0.5476190476190477,0.3333333333333333,0.3333333333333333,9.911150603553173,31.379411764705882,0.31995103861255664,1,0.0,0.009521653299846397,0
O1610,B48,S28,Electronics,919,2023-08-07,2023-08-11,2023-08-12,Air,42005.35,0,,,19,0.77,Org4,1,93,1,10,0.4984,4.1,394.5,0,5,5,8401.07,10501.3375,45.65798913043478,Enterprise,8,3,0,0,0,6.347102826149446,0.6111111111111112,0.4752851711026616,0.42857142857142855,0.6363636363636364,0.6363636363636364,10.378485748491983,45.65798913043478,0.7999238264814856,3,0.0,0.00860800604698164,0
O1820,B11,S1,Electronics,613,2023-08-07,2023-08-08,2023-08-14,Road,32879.57,3,Weather,High,6,0.69,Org1,1,71,1,6,0.2566,2.9,474.46,1,7,4,2630.3656,8219.8925,53.54978827361563,Enterprise,8,3,0,0,0,5.612486080160912,0.45454545454545453,0.51171875,0.4864864864864865,0.4,0.4,9.472756547295289,53.54978827361563,0.31996107478597974,3,0.0,0.007935541285472168,0
O1046,B21,S1,Pharma,126,2023-08-08,2023-08-10,2023-08-14,Air,15116.88,0,,,8,1.0,Org6,0,139,1,6,0.4248,2.66,159.16,0,6,6,3023.376,3779.22,119.03055118110235,Standard,8,3,1,0,0,4.573474244670748,0.4444444444444444,0.4752851711026616,0.4864864864864865,0.3333333333333333,0.3333333333333333,9.173591310013126,119.03055118110235,0.7997883721053273,1,0.0,0.006359995948786011,0
O1974,B38,S21,Textiles,425,2023-08-08,2023-08-10,2023-08-17,Rail,44204.28,5,Strike,Low,5,0.97,Org18,0,363,1,10,0.0558,1.65,448.49,1,9,4,3889.9766400000003,11051.07,103.76591549295775,Standard,8,3,1,0,0,4.03732584763727,0.625,0.5372549019607843,0.6923076923076923,0.7142857142857143,0.7142857142857143,10.576813761436487,103.76591549295775,0.3519681507627078,1,0.0,0.008513574435852439,0
O1972,B39,S5,Machinery,368,2023-08-08,2023-08-09,2023-08-19,Air,30538.92,1,Weather,Low,12,0.89,Org11,1,187,1,7,0.1046,2.39,420.1,1,11,10,6107.784000000001,7634.73,82.76130081300812,Enterprise,8,3,1,0,0,0.5000000000000001,0.65,0.4752851711026616,0.59375,0.6363636363636364,0.6363636363636364,9.224561082434194,82.76130081300812,0.799895229401773,3,0.0,0.01038967481226203,0
O1335,B29,S18,Pharma,673,2023-08-08,2023-08-10,2023-08-18,Air,5539.28,0,,,19,0.57,Org12,0,299,0,5,0.4276,3.88,150.06,0,10,10,1107.856,1384.82,8.218516320474777,Standard,8,3,1,0,0,3.958114029012639,0.5172413793103449,0.4752851711026616,0.5862068965517241,0.5625,0.5625,10.43372832656869,8.218516320474777,0.7994227244519491,1,0.0,0.006080542456911186,0
O1213,B18,S20,Pharma,925,2023-08-08,2023-08-09,2023-08-13,Sea,3363.3,2,Customs,Medium,5,0.63,Org9,0,949,1,8,0.4698,3.03,300.13,1,5,3,188.3448,840.825,3.63207343412527,Standard,8,3,1,0,0,2.6457513110645907,0.55,0.5353982300884956,0.44,0.5,0.5,9.55979653904096,3.63207343412527,0.2237339114424019,1,0.0,0.005158667056835415,0
O1704,B32,S25,Electronics,446,2023-08-08,2023-08-12,2023-08-16,Rail,1446.88,2,Weather,Medium,15,0.59,Org20,0,402,1,4,0.0491,1.32,245.4,1,8,6,127.32544000000003,361.72,3.236868008948546,Standard,8,3,1,0,0,1.7873008824606014,0.5238095238095238,0.5372549019607843,0.4888888888888889,0.46153846153846156,0.46153846153846156,10.889747418138374,3.236868008948546,0.3510295544772828,1,0.0,0.007535295246061373,0
O1643,B28,S23,Food,923,2023-08-09,2023-08-13,2023-08-18,Air,15401.78,0,,,0,0.68,Org2,0,301,1,6,0.3593,4.61,183.79,0,9,9,3080.3560000000007,3850.445,16.668593073593076,Standard,8,3,2,0,0,1.9226098333849675,0.4444444444444444,0.4752851711026616,0.46153846153846156,0.5,0.5,9.092946254548192,16.668593073593076,0.7997922857524904,1,0.0,0.0059595845708017865,0
O1264,B22,S25,Textiles,38,2023-08-09,2023-08-12,2023-08-21,Sea,39760.57,2,Shortage,Medium,2,0.91,Org2,0,666,0,1,0.0626,4.54,313.08,1,12,10,2226.59192,9940.1425,1019.5017948717949,Standard,8,3,2,0,0,3.3380918415851206,0.6,0.5353982300884956,0.4888888888888889,0.6,0.6,10.081968564932138,1019.5017948717949,0.22397746737862373,1,0.0,0.0059595845708017865,0
O1591,B46,S24,Electronics,762,2023-08-09,2023-08-10,2023-08-18,Road,32065.57,5,Shortage,Low,12,0.54,Org6,0,212,1,3,0.1349,1.72,65.32,1,9,4,2565.2456,8016.3925,42.02564875491481,Standard,8,3,2,0,0,2.9439202887759492,0.36363636363636365,0.51171875,0.5208333333333334,0.3333333333333333,0.3333333333333333,8.264587950507194,42.02564875491481,0.31996008677384824,1,0.0,0.006359995948786011,0
O1863,B32,S27,Pharma,208,2023-08-09,2023-08-11,2023-08-23,Air,2041.88,3,Weather,High,9,0.98,Org11,0,114,1,4,0.0863,4.34,103.73,1,14,11,408.37600000000003,510.47,9.76976076555024,Standard,8,3,2,0,0,5.418589402336286,0.5238095238095238,0.4752851711026616,0.5625,0.5,0.5,11.282765953524274,9.76976076555024,0.79843588089233,1,0.0,0.01038967481226203,0
O1016,B7,S27,Textiles,305,2023-08-09,2023-08-10,2023-08-13,Sea,41790.16,1,Customs,Low,7,0.93,Org17,0,31,1,2,0.3464,4.83,96.81,1,4,3,2340.24896,10447.54,136.5691503267974,Standard,8,3,2,0,0,2.9277002188455996,0.30434782608695654,0.5353982300884956,0.5625,0.35714285714285715,0.35714285714285715,8.396856305219842,136.5691503267974,0.2239785615980797,1,0.0,0.009324750764963217,0
O1752,B41,S17,Electronics,333,2023-08-10,2023-08-11,2023-08-12,Air,993.95,0,,,15,0.9,Org8,0,682,1,3,0.1144,1.74,393.14,0,2,2,198.79000000000002,248.4875,2.9758982035928145,Standard,8,3,3,0,0,3.0413812651491097,0.4444444444444444,0.4752851711026616,0.5666666666666667,0.45454545454545453,0.45454545454545453,6.585255720649837,2.9758982035928145,0.796793426524375,1,0.0,0.009521653299846397,1
O1836,B39,S27,Pharma,901,2023-08-11,2023-08-13,2023-08-15,Rail,4310.1,0,,,7,0.5,Org18,0,217,0,5,0.4755,3.95,209.87,0,4,4,379.2888000000001,1077.525,4.778381374722839,Standard,8,3,4,0,0,4.347960660443228,0.65,0.5372549019607843,0.5625,0.5833333333333334,0.5833333333333334,8.512828766943867,4.778381374722839,0.3516736283349946,1,0.0,0.008513574435852439,0
O1706,B19,S24,Machinery,560,2023-08-11,2023-08-15,2023-08-23,Sea,44597.35,5,Strike,Medium,6,0.74,Org11,0,811,1,6,0.2516,3.16,172.7,1,12,7,2497.4516,11149.3375,79.49616755793227,Standard,8,3,4,0,0,3.4641016151377544,0.5238095238095238,0.5353982300884956,0.5208333333333334,0.5714285714285714,0.5714285714285714,10.552231211669135,79.49616755793227,0.2239799109219788,1,0.0,0.01038967481226203,0
O1167,B1,S12,Food,770,2023-08-11,2023-08-12,2023-08-21,Rail,6656.24,0,,,14,0.95,Org18,1,974,1,3,0.1613,1.2,69.69,0,10,10,585.7491200000001,1664.06,8.63325551232166,Enterprise,8,3,4,0,0,5.9281411203561225,0.55,0.5372549019607843,0.38235294117647056,0.6153846153846154,0.6153846153846154,8.458805532229738,8.63325551232166,0.35178859620674335,3,0.0,0.008513574435852439,0
O1813,B50,S29,Electronics,468,2023-08-12,2023-08-13,2023-08-19,Sea,8909.11,1,Shortage,Low,4,0.92,Org13,0,234,1,3,0.0885,1.64,168.37,1,7,6,498.91016,2227.2775,18.995970149253733,Standard,8,3,5,0,0,1.4142135623730951,0.5833333333333334,0.5353982300884956,0.6,0.7142857142857143,0.7142857142857143,9.294653808671415,18.995970149253733,0.22389947392099951,1,0.0,0.007393033820422956,0
O1250,B49,S29,Electronics,530,2023-08-12,2023-08-14,2023-08-19,Road,34141.21,0,,,15,0.59,Org2,1,237,1,9,0.3701,4.58,339.36,0,7,7,2731.2968,8535.3025,64.29606403013183,Enterprise,8,3,5,0,0,2.588435821108957,0.5263157894736842,0.51171875,0.6,0.4666666666666667,0.4666666666666667,8.941171405677435,64.29606403013183,0.3199625130435572,3,0.0,0.0059595845708017865,0
O1767,B47,S24,Machinery,279,2023-08-12,2023-08-16,2023-08-19,Road,19697.39,0,,,19,0.81,Org20,0,598,1,8,0.2923,3.8,449.11,0,7,7,1575.7912,4924.3475,70.34782142857142,Standard,8,3,5,0,0,4.67325215607779,0.5384615384615384,0.51171875,0.5208333333333334,0.5555555555555556,0.5555555555555556,9.025288890211288,70.34782142857142,0.3199350299648908,1,0.0,0.007535295246061373,0
O1072,B12,S10,Machinery,976,2023-08-13,2023-08-17,2023-08-24,Sea,40295.95,2,Customs,Low,6,0.64,Org15,0,94,1,1,0.0886,2.41,325.09,1,11,9,2256.5732,10073.9875,41.244575230296824,Standard,8,3,6,0,0,2.581988897471611,0.4838709677419355,0.5353982300884956,0.41025641025641024,0.6190476190476191,0.6190476190476191,9.291287688874549,41.244575230296824,0.22397776672179492,1,0.0,0.00731599574477635,0
O1478,B16,S7,Machinery,502,2023-08-14,2023-08-15,2023-08-16,Rail,15834.5,0,,,4,0.75,Org11,0,150,0,6,0.259,4.5,121.98,0,2,2,1393.4360000000001,3958.625,31.480119284294236,Standard,8,3,0,0,0,3.7859388972001824,0.4090909090909091,0.5372549019607843,0.42857142857142855,0.35294117647058826,0.35294117647058826,8.73548154369583,31.480119284294236,0.35191110269280557,1,0.0,0.01038967481226203,0
O1366,B30,S29,Textiles,625,2023-08-14,2023-08-18,2023-08-31,Rail,47068.83,7,Shortage,Medium,14,0.77,Org16,0,913,1,6,0.2651,4.82,92.38,1,17,10,4142.057040000001,11767.2075,75.18982428115017,Standard,8,3,0,0,0,4.926120853842977,0.5,0.5372549019607843,0.6,0.5714285714285714,0.5714285714285714,11.396537373312823,75.18982428115017,0.3519700889026643,1,0.0,0.007974062043644422,0
O1733,B12,S13,Pharma,476,2023-08-14,2023-08-17,2023-08-20,Rail,30479.08,0,,,3,0.81,Org16,0,16,1,3,0.4223,3.24,241.06,0,6,6,2682.1590400000005,7619.77,63.89744234800839,Standard,8,3,0,0,0,3.872983346207417,0.4838709677419355,0.5372549019607843,0.5555555555555556,0.5909090909090909,0.5909090909090909,8.938852411888323,63.89744234800839,0.3519538104417271,1,0.0,0.007974062043644422,0
O1847,B9,S14,Food,280,2023-08-15,2023-08-17,2023-08-26,Air,16563.33,3,Strike,Low,18,0.72,Org7,0,859,1,6,0.1291,1.95,220.17,1,11,8,3312.666,4140.8325,58.94423487544485,Standard,8,3,1,0,0,1.5275252316519468,0.42857142857142855,0.4752851711026616,0.43333333333333335,0.3333333333333333,0.3333333333333333,9.04642050682886,58.94423487544485,0.7998068487800991,1,0.0,0.007518877169464679,0
O1641,B31,S13,Machinery,185,2023-08-15,2023-08-17,2023-08-31,Rail,22474.01,5,Strike,Low,6,0.53,Org12,1,801,1,1,0.1417,2.38,411.1,1,16,11,1977.71288,5618.5025,120.82801075268816,Enterprise,8,3,1,0,0,5.507570547286102,0.5294117647058824,0.5372549019607843,0.5555555555555556,0.6363636363636364,0.6363636363636364,10.524966153704217,120.82801075268816,0.35193736100304257,3,0.0,0.006080542456911186,0
O1690,B29,S23,Machinery,431,2023-08-16,2023-08-18,2023-08-30,Air,30722.06,5,Customs,Medium,19,0.91,Org15,0,380,1,2,0.3702,1.21,194.02,1,14,9,6144.412000000001,7680.515,71.11587962962963,Standard,8,3,2,0,0,3.958114029012639,0.5172413793103449,0.4752851711026616,0.46153846153846156,0.5882352941176471,0.5882352941176471,10.849157762085438,71.11587962962963,0.7998958538777834,1,0.0,0.00731599574477635,0
O1272,B3,S29,Electronics,137,2023-08-16,2023-08-20,2023-08-25,Air,49066.61,0,,,14,0.51,Org14,0,332,1,2,0.4825,1.4,159.26,0,9,9,9813.322,12266.6525,355.5551449275362,Standard,8,3,2,0,0,3.6425069859723185,0.5714285714285714,0.4752851711026616,0.6,0.5833333333333334,0.5833333333333334,10.651549999956933,355.5551449275362,0.7999347878495906,1,0.0,0.0061333929310665464,1
O1892,B5,S18,Pharma,126,2023-08-16,2023-08-17,2023-08-29,Air,6938.99,7,Weather,Low,12,0.67,Org20,0,919,0,3,0.421,0.54,201.83,1,13,6,1387.798,1734.7475,54.63771653543307,Standard,8,3,2,0,0,2.16794833886788,0.4117647058823529,0.4752851711026616,0.5862068965517241,0.2,0.2,9.70033945272345,54.63771653543307,0.7995391034698307,1,0.0,0.007535295246061373,0
O1986,B50,S3,Machinery,260,2023-08-16,2023-08-17,2023-08-21,Road,31320.21,0,,,6,0.79,Org13,0,335,1,2,0.4617,3.2,243.19,0,5,5,2505.6168,7830.0525,120.00080459770115,Standard,8,3,2,0,0,4.604345773288535,0.5833333333333334,0.51171875,0.5,0.625,0.625,8.552301318108999,120.00080459770115,0.31995913703809287,1,0.0,0.007393033820422956,0
O1057,B40,S5,Pharma,912,2023-08-16,2023-08-20,2023-08-29,Air,48959.57,5,Weather,Medium,14,0.79,Org1,0,472,1,3,0.3155,2.02,124.49,1,13,8,9791.914,12239.8925,53.624939759036145,Standard,8,3,2,0,0,4.3369947901195145,0.5666666666666667,0.4752851711026616,0.59375,0.65,0.65,9.501477244774827,53.624939759036145,0.7999346452883236,1,0.0,0.007935541285472168,1
O1100,B3,S23,Textiles,336,2023-08-17,2023-08-21,2023-08-27,Road,16010.72,0,,,5,0.92,Org20,0,986,1,3,0.2737,1.7,151.17,0,10,10,1280.8576,4002.68,47.50955489614243,Standard,8,3,3,0,0,4.857983120596447,0.5714285714285714,0.51171875,0.46153846153846156,0.5384615384615384,0.5384615384615384,10.566285540998473,47.50955489614243,0.31992007353235025,1,0.0,0.007535295246061373,0
O1605,B30,S12,Food,129,2023-08-17,2023-08-19,2023-09-01,Air,36770.31,7,Strike,Low,5,0.92,Org15,0,381,1,8,0.0475,2.74,160.63,1,15,8,7354.062,9192.5775,282.84853846153845,Standard,8,3,3,0,0,3.646916505762094,0.5,0.4752851711026616,0.38235294117647056,0.6,0.6,11.838134696602665,282.84853846153845,0.7999129827316951,1,0.0,0.00731599574477635,0
O1403,B21,S5,Machinery,383,2023-08-17,2023-08-19,2023-08-27,Air,40930.58,0,,,11,0.62,Org20,0,783,1,1,0.2621,1.36,484.7,0,10,10,8186.116000000001,10232.645,106.59005208333333,Standard,8,3,3,0,0,4.573474244670748,0.4444444444444444,0.4752851711026616,0.59375,0.3076923076923077,0.3076923076923077,9.28173848188782,106.59005208333333,0.7999218264850891,1,0.0,0.007535295246061373,0
